 41  508.257270 1.537E-28 2.600E-02.06300.065 3960.20830.68-.000093        0 3 1 0        0 2 2 0                    P 81f     3644431410 5 3 3 3  1449.0 1467.0
 41  508.298650 1.221E-28 1.626E-02.06560.073 3845.18420.73-.000213        0 5 3 0        0 4 4 0                    P 59e     3645431410 5 3 3 3  1053.0 1071.0
 41  508.342500 3.240E-28 1.315E-02.06460.070 3623.95340.71-.000168        0 4 2 0        0 3 3 0                    P 66f     3645431410 5 3 3 3  1179.0 1197.0
 41  508.382490 9.904E-28 5.112E-05.06750.078 2186.20340.760.000475        0 3 1 0        1 0 0 0                    R 46e     3655431410 5 3 3 3   855.0  837.0
 41  508.422660 7.560E-28 4.988E-03.06420.069 3262.43440.71-.000146        0 3 1 0        0 2 2 0                    P 70e     3644431410 5 3 3 3  1251.0 1269.0
 41  508.574630 1.231E-28 1.640E-02.06560.073 3845.17950.73-.000213        0 5 3 0        0 4 4 0                    P 59f     3645431410 5 3 3 3  1053.0 1071.0
 41  508.646250 1.658E-28 4.269E-04.06630.075 3014.83290.74-.000249        0 4 0 0        0 3 3 0                    P 54e     3645431410 5 3 3 3   963.0  981.0
 41  508.684990 1.810E-28 1.613E-02.06430.069 3794.81660.71-.000151        0 4 2 0        0 3 3 0                    P 69e     3645431410 5 3 3 3  1233.0 1251.0
 41  508.691670 1.225E-28 2.634E-02.06140.060 4048.65220.65-.000032        0 1 1 0        0 0 0 0                    P 98e     3543431410 5 3 3 3  1755.0 1773.0
 41  508.892240 4.759E-28 4.579E-02.06230.063 3860.82230.67-.000065        0 2 0 0        0 1 1 0                    P 88e     3644431410 5 3 3 3  1575.0 1593.0
 41  508.953650 1.200E-28 7.039E-02.06260.064 4225.55490.68-.000076        0 3 1 0        0 2 0 0                    P 85e     3544431410 5 3 3 3  1521.0 1539.0
 41  509.006530 2.110E-28 2.608E-02.06310.065 3892.53410.69-.000097        0 3 1 0        0 2 2 0                    P 80f     3644431410 5 3 3 3  1431.0 1449.0
 41  509.136170 1.548E-28 1.653E-02.06570.073 3795.62200.73-.000220        0 5 3 0        0 4 4 0                    P 58e     3645431410 5 3 3 3  1035.0 1053.0
 41  509.218420 4.260E-28 1.345E-02.06480.071 3568.61100.72-.000174        0 4 2 0        0 3 3 0                    P 65f     3645431410 5 3 3 3  1161.0 1179.0
 41  509.387360 1.559E-28 1.666E-02.06570.073 3795.61780.73-.000220        0 5 3 0        0 4 4 0                    P 58f     3645431410 5 3 3 3  1035.0 1053.0
 41  509.409870 1.034E-27 5.222E-03.06430.069 3203.81200.71-.000151        0 3 1 0        0 2 2 0                    P 69e     3645431410 5 3 3 3  1233.0 1251.0
 41  509.420490 8.464E-28 5.194E-05.06730.078 2225.35380.760.000467        0 3 1 0        1 0 0 0                    R 47e     3655431410 5 3 3 3   873.0  855.0
 41  509.430170 2.377E-28 1.627E-02.06440.070 3736.98870.71-.000157        0 4 2 0        0 3 3 0                    P 68e     3645431410 5 3 3 3  1215.0 1233.0
 41  509.485250 1.822E-28 2.672E-02.06150.060 3967.19000.65-.000035        0 1 1 0        0 0 0 0                    P 97e     3643431410 5 3 3 3  1737.0 1755.0
 41  509.586390 1.972E-28 4.165E-04.06650.076 2969.50640.74-.000256        0 4 0 0        0 3 3 0                    P 53e     3645431410 5 3 3 3   945.0  963.0
 41  509.690360 6.771E-28 4.628E-02.06240.063 3787.53360.67-.000069        0 2 0 0        0 1 1 0                    P 87e     3644431410 5 3 3 3  1557.0 1575.0
 41  509.755380 2.883E-28 2.615E-02.06320.066 3825.68610.69-.000101        0 3 1 0        0 2 2 0                    P 79f     3644431410 5 3 3 3  1413.0 1431.0
 41  509.787450 1.688E-28 7.126E-02.06270.064 4154.70770.68-.000080        0 3 1 0        0 2 0 0                    P 84e     3544431410 5 3 3 3  1503.0 1521.0
 41  509.973380 1.954E-28 1.680E-02.06590.074 3746.89510.73-.000227        0 5 3 0        0 4 4 0                    P 57e     3645431410 5 3 3 3  1017.0 1035.0
 41  510.092410 5.576E-28 1.376E-02.06490.071 3514.10160.72-.000180        0 4 2 0        0 3 3 0                    P 64f     3645431410 5 3 3 3  1143.0 1161.0
 41  510.176780 3.110E-28 1.642E-02.06450.070 3679.99230.71-.000163        0 4 2 0        0 3 3 0                    P 67e     3645431410 5 3 3 3  1197.0 1215.0
 41  510.201530 1.967E-28 1.692E-02.06590.074 3746.89150.73-.000227        0 5 3 0        0 4 4 0                    P 57f     3645431410 5 3 3 3  1017.0 1035.0
 41  510.279320 2.700E-28 2.710E-02.06150.061 3886.54570.66-.000038        0 1 1 0        0 0 0 0                    P 96e     3643431410 5 3 3 3  1719.0 1737.0
 41  510.393790 1.407E-27 5.466E-03.06440.070 3146.02080.71-.000157        0 3 1 0        0 2 2 0                    P 68e     3645431410 5 3 3 3  1215.0 1233.0
 41  510.462020 7.203E-28 5.279E-05.06720.077 2265.33420.750.000460        0 3 1 0        1 0 0 0                    R 48e     3655431410 5 3 3 3   891.0  873.0
 41  510.488050 9.592E-28 4.677E-02.06250.064 3715.06690.67-.000073        0 2 0 0        0 1 1 0                    P 86e     3644431410 5 3 3 3  1539.0 1557.0
 41  510.503870 3.923E-28 2.621E-02.06330.066 3759.66450.69-.000106        0 3 1 0        0 2 2 0                    P 78f     3644431410 5 3 3 3  1395.0 1413.0
 41  510.522510 2.330E-28 4.054E-04.06670.076 2925.01530.75-.000264        0 4 0 0        0 3 3 0                    P 52e     3645431410 5 3 3 3   927.0  945.0
 41  510.621690 2.366E-28 7.212E-02.06280.065 4084.68280.68-.000084        0 3 1 0        0 2 0 0                    P 83e     3544431410 5 3 3 3  1485.0 1503.0
 41  510.810330 2.456E-28 1.708E-02.06600.074 3699.00390.74-.000234        0 5 3 0        0 4 4 0                    P 56e     3645431410 5 3 3 3   999.0 1017.0
 41  510.924870 4.051E-28 1.657E-02.06460.070 3623.82770.71-.000168        0 4 2 0        0 3 3 0                    P 66e     3645431410 5 3 3 3  1179.0 1197.0
 41  510.964520 7.264E-28 1.408E-02.06500.071 3460.42530.72-.000187        0 4 2 0        0 3 3 0                    P 63f     3645431410 5 3 3 3  1125.0 1143.0
 41  511.017110 2.470E-28 1.719E-02.06600.074 3699.00070.74-.000234        0 5 3 0        0 4 4 0                    P 56f     3645431410 5 3 3 3   999.0 1017.0
 41  511.073900 3.983E-28 2.749E-02.06160.061 3806.71970.66-.000042        0 1 1 0        0 0 0 0                    P 95e     3643431410 5 3 3 3  1701.0 1719.0
 41  511.252040 5.316E-28 2.628E-02.06340.066 3694.46970.69-.000111        0 3 1 0        0 2 2 0                    P 77f     3644431410 5 3 3 3  1377.0 1395.0
 41  511.285290 1.353E-27 4.725E-02.06260.064 3643.42240.68-.000076        0 2 0 0        0 1 1 0                    P 85e     3644431410 5 3 3 3  1521.0 1539.0
 41  511.374420 1.907E-27 5.719E-03.06450.070 3089.06120.71-.000163        0 3 1 0        0 2 2 0                    P 67e     3645431410 5 3 3 3  1197.0 1215.0
 41  511.454660 2.734E-28 3.936E-04.06680.076 2881.36000.75-.000272        0 4 0 0        0 3 3 0                    P 51e     3645431410 5 3 3 3   909.0  927.0
 41  511.456390 3.302E-28 7.299E-02.06290.065 4015.48050.68-.000089        0 3 1 0        0 2 0 0                    P 82e     3544431410 5 3 3 3  1467.0 1485.0
 41  511.502970 1.251E-28 9.751E-02.06340.066 4261.70460.69-.000111        0 4 0 0        0 3 1 0                    P 77e     3544431410 5 3 3 3  1377.0 1395.0
 41  511.507070 6.103E-28 5.366E-05.06700.077 2306.14420.750.000452        0 3 1 0        1 0 0 0                    R 49e     3645431410 5 3 3 3   909.0  891.0
 41  511.647050 3.072E-28 1.736E-02.06620.075 3651.94850.74-.000241        0 5 3 0        0 4 4 0                    P 55e     3645431410 5 3 3 3   981.0  999.0
 41  511.674510 5.257E-28 1.673E-02.06480.071 3568.49510.72-.000174        0 4 2 0        0 3 3 0                    P 65e     3645431410 5 3 3 3  1161.0 1179.0
 41  511.834040 3.088E-28 1.746E-02.06620.075 3651.94570.74-.000241        0 5 3 0        0 4 4 0                    P 55f     3645431410 5 3 3 3   981.0  999.0
 41  511.834790 9.420E-28 1.439E-02.06520.072 3407.58260.72-.000193        0 4 2 0        0 3 3 0                    P 62f     3645431410 5 3 3 3  1107.0 1125.0
 41  511.868980 5.852E-28 2.788E-02.06170.061 3727.71240.66-.000045        0 1 1 0        0 0 0 0                    P 94e     3643431410 5 3 3 3  1683.0 1701.0
 41  511.999940 7.171E-28 2.634E-02.06350.067 3630.10210.69-.000115        0 3 1 0        0 2 2 0                    P 76f     3644431410 5 3 3 3  1359.0 1377.0
 41  512.082090 1.900E-27 4.773E-02.06270.064 3572.60070.68-.000080        0 2 0 0        0 1 1 0                    P 84e     3644431410 5 3 3 3  1503.0 1521.0
 41  512.291550 4.588E-28 7.385E-02.06300.065 3947.10120.68-.000093        0 3 1 0        0 2 0 0                    P 81e     3644431410 5 3 3 3  1449.0 1467.0
 41  512.317870 1.701E-28 9.857E-02.06350.067 4197.45780.69-.000115        0 4 0 0        0 3 1 0                    P 76e     3544431410 5 3 3 3  1359.0 1377.0
 41  512.351780 2.572E-27 5.982E-03.06460.070 3032.93330.71-.000168        0 3 1 0        0 2 2 0                    P 66e     3645431410 5 3 3 3  1179.0 1197.0
 41  512.382880 3.185E-28 3.811E-04.06700.077 2838.54050.75-.000280        0 4 0 0        0 3 3 0                    P 50e     3645431410 5 3 3 3   891.0  909.0
