411  681.466124 3.699E-25 1.567E-02.11160.249 1412.96580.79-.001595            2V8         GROUND 62  4-2E       63 -6 0A2     571231 2 2 5 3 3 3   750.0  762.0
411  681.466124 3.699E-25 1.567E-02.11160.249 1412.96580.79-.001595            2V8         GROUND 62 -4-2E       63  6 0A2     571231 2 2 5 3 3 3   750.0  762.0
411  681.511097 1.202E-24 7.054E-02.11160.210 1498.83850.80-.001391            2V8         GROUND 68  2 0E       69  2 0E      571431 2 2 5 4 3 3   822.0  834.0
411  681.569960 8.926E-25 4.792E-02.11160.236 1474.36020.80-.001459            2V8         GROUND 66  4 0E       67  4 0E      571431 2 2 5 4 3 3   798.0  810.0
411  681.643703 1.135E-24 6.212E-02.11160.219 1481.35690.80-.001422            2V8         GROUND 67  3 0A2      68 -3 0A1     571231 2 2 5 3 3 3   810.0  822.0
411  681.643713 1.135E-24 6.212E-02.11160.219 1481.35690.80-.001422            2V8         GROUND 67 -3 0A2      68  3 0A1     571231 2 2 5 3 3 3   810.0  822.0
411  681.654661 6.564E-25 3.038E-02.11160.232 1437.50660.80-.001552            2V8         GROUND 64  3-2A1      65  5 0E      571231 2 2 5 3 3 3   774.0  786.0
411  681.663411 1.373E-24 7.501E-02.11160.209 1484.02300.80-.001381            2V8         GROUND 68  1 0E       69  1 0E      571431 2 2 5 4 3 3   822.0  834.0
411  681.710116 1.432E-24 7.639E-02.11160.209 1479.08420.80-.001370            2V8         GROUND 68  0 0A1      69  0 0A2     471431 2 2 5 4 3 3   822.0  834.0
411  681.894109 4.494E-25 1.607E-02.11160.261 1374.45640.78-.001611            2V8         GROUND 61  4-2E       62 -6 0A1     571231 2 2 5 3 3 3   738.0  750.0
411  681.894109 4.494E-25 1.607E-02.11160.261 1374.45640.78-.001611            2V8         GROUND 61 -4-2E       62  6 0A1     571231 2 2 5 3 3 3   738.0  750.0
411  681.938244 1.464E-24 7.112E-02.11160.218 1456.66430.80-.001412            2V8         GROUND 67  2 0E       68  2 0E      571431 2 2 5 4 3 3   810.0  822.0
411  682.004980 1.072E-24 4.794E-02.11160.246 1433.40830.80-.001474            2V8         GROUND 65  4 0E       66  4 0E      571431 2 2 5 4 3 3   786.0  798.0
411  682.076136 1.376E-24 6.253E-02.11160.222 1439.79310.80-.001443            2V8         GROUND 66 -3 0A1      67  3 0A2     571231 2 2 5 3 3 3   798.0  810.0
411  682.076146 1.376E-24 6.253E-02.11160.222 1439.79310.80-.001443            2V8         GROUND 66  3 0A1      67 -3 0A2     571231 2 2 5 3 3 3   798.0  810.0
411  682.087921 1.672E-24 7.561E-02.11160.218 1441.84660.80-.001401            2V8         GROUND 67  1 0E       68  1 0E      571431 2 2 5 4 3 3   810.0  822.0
411  682.088213 7.754E-25 3.008E-02.11160.240 1397.77500.79-.001568            2V8         GROUND 63  3-2A2      64  5 0E      571231 2 2 5 3 3 3   762.0  774.0
411  682.133658 1.743E-24 7.696E-02.11160.218 1436.90690.80-.001396            2V8         GROUND 67  0 0A2      68  0 0A1     471431 2 2 5 4 3 3   810.0  822.0
411  682.324314 5.096E-25 1.542E-02.11160.274 1336.55440.78-.001627            2V8         GROUND 60  4-2E       61 -6 0A2     571231 2 2 5 3 3 3   726.0  738.0
411  682.324314 5.096E-25 1.542E-02.11160.274 1336.55440.78-.001627            2V8         GROUND 60 -4-2E       61  6 0A2     571231 2 2 5 3 3 3   726.0  738.0
411  682.367497 1.778E-24 7.171E-02.11160.227 1415.09670.80-.001438            2V8         GROUND 66  2 0E       67  2 0E      571431 2 2 5 4 3 3   798.0  810.0
411  682.427691 2.762E-25 6.313E-02.11160.228 1786.84900.72-.001401            2V8         GROUND 71  6 0A2      72 -6 0A1     571211 2 2 5 3 2 3   858.0  870.0
411  682.427691 2.762E-25 6.313E-02.11160.228 1786.84900.72-.001401            2V8         GROUND 71 -6 0A2      72  6 0A1     571211 2 2 5 3 2 3   858.0  870.0
411  682.442460 1.282E-24 4.791E-02.11160.257 1393.06310.80-.001495            2V8         GROUND 64  4 0E       65  4 0E      571431 2 2 5 4 3 3   774.0  786.0
411  682.510877 1.664E-24 6.299E-02.11160.225 1398.83590.80-.001469            2V8         GROUND 65  3 0A2      66 -3 0A1     571231 2 2 5 3 3 3   786.0  798.0
411  682.510887 1.664E-24 6.299E-02.11160.225 1398.83590.80-.001469            2V8         GROUND 65 -3 0A2      66  3 0A1     571231 2 2 5 3 3 3   786.0  798.0
411  682.514428 2.030E-24 7.622E-02.11160.226 1400.27660.80-.001427            2V8         GROUND 66  1 0E       67  1 0E      571431 2 2 5 4 3 3   798.0  810.0
411  682.524099 9.062E-25 2.957E-02.11160.249 1358.65050.79-.001590            2V8         GROUND 62  3-2A1      63  5 0E      571231 2 2 5 3 3 3   750.0  762.0
411  682.559165 2.115E-24 7.753E-02.11160.226 1395.33620.80-.001417            2V8         GROUND 66  0 0A1      67  0 0A2     471431 2 2 5 4 3 3   798.0  810.0
411  682.750480 3.439E-25 6.444E-02.11160.224 1742.88230.72-.001417            2V8         GROUND 70  6 0A1      71 -6 0A2     571211 2 2 5 3 2 3   846.0  858.0
411  682.750480 3.439E-25 6.444E-02.11160.224 1742.88230.72-.001417            2V8         GROUND 70 -6 0A1      71  6 0A2     571211 2 2 5 3 2 3   846.0  858.0
