271  716.663140 1.357E-25 8.992E-02.07550.114 1970.68961.020.000000             V9         GROUND 39 20-1E34     40 21 0E34    455650 6 6 6 3 4 0   632.0  648.0
271  716.827420 7.339E-26 9.397E-02.07450.114 1952.83881.000.000000             V9         GROUND 37 21-1 E2     38 22 0 E1    455650 6 6 6 3 4 0   300.0  308.0
271  716.842720 6.471E-26 8.189E-02.07730.114 1976.15511.050.000000             V9         GROUND 42 18-1 E2     43 19 0 E1    455650 6 6 6 3 4 0   340.0  348.0
271  716.919040 2.574E-25 8.144E-02.07730.114 1976.14981.050.000000             V9         GROUND 42 18-1  G     43 19 0  G    455650 6 6 6 3 4 0  1360.0 1392.0
271  716.970330 3.925E-26 5.652E-02.07670.114 1997.76331.040.000000             V9         GROUND 41 19-1 E2     42 20 0 E1    455650 6 6 6 3 4 0   332.0  340.0
271  717.122520 3.050E-25 9.771E-02.07450.114 1952.84381.000.000000             V9         GROUND 37 21-1  G     38 22 0  G    455650 6 6 6 3 4 0  1200.0 1232.0
271  717.395140 3.086E-25 8.710E-02.07610.114 1942.46641.030.000000             V9         GROUND 40 19-1  G     41 20 0  G    455650 6 6 6 3 4 0  1296.0 1328.0
271  717.722260 1.374E-25 7.864E-02.07810.115 1959.84071.060.000000             V9         GROUND 43 17-1E34     44 18 0E34    455650 6 6 6 3 4 0   696.0  712.0
271  717.810960 1.222E-26 8.666E-02.07880.115 2624.87751.070.000000          V4+V9             V4 44 21-1  G     45 22 0  G    455650 6 6 6 3 4 0  1424.0 1456.0
271  717.836040 3.073E-27 8.727E-02.07880.115 2625.09651.070.000000          V4+V9             V4 44 21-1 E1     45 22 0 E2    455650 6 6 6 3 4 0   356.0  364.0
271  717.935590 3.533E-25 9.327E-02.07500.114 1918.00761.010.000000             V9         GROUND 38 20-1A34     39 21 0A12    455650 6 6 6 3 4 0  1232.0 1264.0
271  717.982840 2.002E-28 2.961E-06.07070.113 1039.86781.030.000000            3V4         GROUND 38  2 0 E2     39  2 0 E1    455650 6 6 6 3 4 0   308.0  316.0
271  717.987710 2.641E-25 7.563E-02.07810.115 1959.83531.060.000000             V9         GROUND 43 17-1A34     44 18 0A12    455650 6 6 6 3 4 0  1392.0 1424.0
271  718.053550 1.741E-25 9.195E-02.07500.114 1918.00251.010.000000             V9         GROUND 38 20-1E34     39 21 0E34    455650 6 6 6 3 4 0   616.0  632.0
271  718.240530 8.454E-26 8.351E-02.07670.114 1919.54261.040.000000             V9         GROUND 41 18-1 E2     42 19 0 E1    455650 6 6 6 3 4 0   332.0  340.0
