401  799.402920 2.130E-26 2.808E-02.09090.235 2287.09340.830.000000             V6         GROUND 32 19 1E       33 20 0E      355420 1 1 1 1 1 0  1040.0 1040.0
401  799.632130 1.790E-26 3.796E-02.09390.238 2318.05380.710.000000             V6         GROUND 23 20 1A1      24 21 0A2     355420 1 1 1 1 1 0   752.0  752.0
401  799.632130 1.790E-26 3.796E-02.09390.238 2318.05380.710.000000             V6         GROUND 23 20 1A2      24 21 0A1     355420 1 1 1 1 1 0   752.0  752.0
401  799.796310 2.200E-26 2.364E-02.09020.189 2290.14290.860.000000             V6         GROUND 40 18 1E       41 19 0E      355420 1 1 1 1 1 0  1296.0 1296.0
401  800.108820 2.340E-26 2.880E-02.09110.247 2266.18720.820.000000             V6         GROUND 31 19 1E       32 20 0E      355420 1 1 1 1 1 0  1008.0 1008.0
401  800.128800 1.800E-26 2.090E-02.09060.131 2342.97900.860.000000             V6         GROUND 48 17 1A2      49 18 0A1     355420 1 1 1 1 1 0  1552.0 1552.0
401  800.128800 1.800E-26 2.090E-02.09060.131 2342.97900.860.000000             V6         GROUND 48 17 1A1      49 18 0A2     355420 1 1 1 1 1 0  1552.0 1552.0
401  800.318620 1.920E-26 3.956E-02.09450.228 2302.84120.700.000000             V6         GROUND 22 20 1A2      23 21 0A1     355420 1 1 1 1 1 0   720.0  720.0
401  800.318620 1.920E-26 3.956E-02.09450.228 2302.84120.700.000000             V6         GROUND 22 20 1A1      23 21 0A2     355420 1 1 1 1 1 0   720.0  720.0
401  800.405080 1.160E-26 1.904E-02.09100.102 2445.49300.860.000000             V6         GROUND 56 16 1E       57 17 0E      355420 1 1 1 1 1 0  1808.0 1808.0
401  800.518920 2.470E-26 2.403E-02.09020.164 2264.18730.860.000000             V6         GROUND 39 18 1E       40 19 0E      355420 1 1 1 1 1 0  1264.0 1264.0
401  800.812620 2.570E-26 2.965E-02.09140.258 2245.91180.800.000000             V6         GROUND 30 19 1E       31 20 0E      355420 1 1 1 1 1 0   976.0  976.0
401  800.867620 2.070E-26 2.115E-02.09050.139 2311.99030.860.000000             V6         GROUND 47 17 1A1      48 18 0A2     355420 1 1 1 1 1 0  1520.0 1520.0
401  800.867620 2.070E-26 2.115E-02.09050.139 2311.99030.860.000000             V6         GROUND 47 17 1A2      48 18 0A1     355420 1 1 1 1 1 0  1520.0 1520.0
401  801.002950 2.060E-26 4.145E-02.09510.218 2288.26110.700.000000             V6         GROUND 21 20 1A1      22 21 0A2     355420 1 1 1 1 1 0   688.0  688.0
401  801.002950 2.060E-26 4.145E-02.09510.218 2288.26110.700.000000             V6         GROUND 21 20 1A2      22 21 0A1     355420 1 1 1 1 1 0   688.0  688.0
