261  501.279190 2.582E-27 4.334E-03.04500.081 2911.42330.75-.001000 000 3 0 3 0  g 000 1 1 1 1  u                    Q 36f     3455432320 2 1 1 1    73.0   73.0
261  501.289430 6.732E-24 1.998E-03.07870.147  913.37100.75-.001000 000 2 0 0 0+ g 000 0 1 0 1  u                    Q 12f     3466432320 2 1 1 1    25.0   25.0
261  501.293120 1.137E-24 3.507E-03.08200.158 1564.56760.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q  9e     3466432320 2 1 1 1    57.0   57.0
261  501.319020 3.584E-25 3.343E-03.08340.162 1543.31190.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q  8e     3466432320 2 1 1 1    17.0   17.0
261  501.323470 3.286E-28 4.589E-03.04500.081 3373.63930.75-.001000 000 3 0 3 0  g 000 1 1 1 1  u                    Q 41e     3455432320 2 1 1 1    83.0   83.0
261  501.339950 9.916E-25 3.188E-03.08520.166 1524.41830.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q  7e     3466432320 2 1 1 1    45.0   45.0
261  501.340640 1.712E-23 1.821E-03.07770.144  944.06590.75-.001000 000 2 0 0 0+ g 000 0 1 0 1  u                    Q 13f     3466432320 2 1 1 1    81.0   81.0
261  501.342350 3.136E-26 1.052E-02.09400.180 2097.81060.75-.001000 000 3 1 1 1  u 000 1 2 1 2  g                    P  4e     3466432320 2 1 1 1     7.0    9.0
261  501.344130 9.392E-26 1.050E-02.09400.180 2097.81060.75-.001000 000 3 1 1 1  u 000 1 2 1 2  g                    P  4f     3466432320 2 1 1 1    21.0   27.0
261  501.354250 3.323E-25 8.097E-04.05970.110 1493.15110.75-.001000 000 2 0 2 0  g 000 0 1 0 1  u                    Q 25e     3466432320 2 1 1 1    51.0   51.0
261  501.356660 2.958E-25 3.038E-03.08750.170 1507.88680.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q  6e     3466432320 2 1 1 1    13.0   13.0
261  501.369780 7.635E-25 2.883E-03.09030.175 1493.71710.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q  5e     3466432320 2 1 1 1    33.0   33.0
261  501.379870 2.069E-25 2.705E-03.09400.180 1481.90920.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q  4e     3466432320 2 1 1 1     9.0    9.0
261  501.387390 4.578E-25 2.450E-03.09850.185 1472.46310.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q  3e     3466432320 2 1 1 1    21.0   21.0
