381  621.808733 1.280E-28 3.395E-08.08770.120  359.86850.760.000000            V10         GROUND 12  2 11       13  7  6      002520 4 4 2 2 2 0    75.0   81.0
381  621.832337 1.378E-28 1.349E-05.08130.116 1822.80750.760.000000            V10         GROUND 41  4 38       40  9 31      002020 4 4 2 2 2 0   249.0  243.0
381  621.832508 4.456E-29 1.323E-07.08130.116 1046.87610.760.000000            V10         GROUND 31  0 31       30  7 24      002020 4 4 2 2 2 0   189.0  183.0
381  621.837975 4.134E-29 4.160E-06.08130.116 1992.60620.760.000000             V4         GROUND 39  6 34       39 12 28      002020 4 4 2 2 2 0   553.0  553.0
381  621.950063 4.300E-27 7.077E-05.08130.116 1592.19600.760.000000            V10         GROUND 34  9 25       33 12 22      002020 4 4 2 2 2 0   483.0  469.0
381  621.980996 6.343E-25 1.199E-01.08130.116 1907.84830.760.000000            V10         GROUND 32 14 18       33 15 19      002020 4 4 2 2 2 0   195.0  201.0
381  621.980996 6.343E-25 1.199E-01.08130.116 1907.84830.760.000000            V10         GROUND 32 14 19       33 15 18      002020 4 4 2 2 2 0   195.0  201.0
381  622.056243 2.023E-27 7.771E-05.08130.116 1592.19600.760.000000            V10         GROUND 34  9 26       33 12 21      002020 4 4 2 2 2 0   207.0  201.0
381  622.115103 8.434E-29 1.009E-06.08130.116 1326.88960.760.000000             V7         GROUND 30  6 25       30 11 19      002020 4 4 2 2 2 0   183.0  183.0
381  622.164005 1.534E-29 1.064E-07.08130.116 1227.72120.760.000000             V7         GROUND 32  0 32       31  9 22      002020 4 4 2 2 2 0   195.0  189.0
381  622.170333 2.746E-29 7.613E-09.08630.119  412.99610.760.000000            V10         GROUND 15  0 15       15  7  8      002520 4 4 2 2 2 0    93.0   93.0
381  622.176429 5.483E-28 5.021E-06.08560.106 1132.52120.760.000000             V7         GROUND 15 12  3       16 15  1      002020 4 4 2 2 2 0    93.0   99.0
381  622.176429 5.483E-28 5.021E-06.08560.106 1132.52120.760.000000             V7         GROUND 15 12  4       16 15  2      002020 4 4 2 2 2 0    93.0   99.0
381  622.204475 2.668E-27 1.175E-06.08250.117  565.78390.760.000000            V10         GROUND 20  1 20       21  6 15      002520 4 4 2 2 2 0   123.0  129.0
381  622.229964 1.183E-27 1.325E-06.08560.111  725.19910.760.000000            V10         GROUND 17  8  9       16 11  6      002520 4 4 2 2 2 0   105.0   99.0
381  622.231508 1.192E-27 1.335E-06.08560.111  725.19910.760.000000            V10         GROUND 17  8 10       16 11  5      002520 4 4 2 2 2 0   105.0   99.0
381  622.232612 3.196E-28 4.910E-06.08130.116 1409.40480.760.000000            V10         GROUND 35  4 32       34  9 25      002020 4 4 2 2 2 0   213.0  207.0
381  622.240352 9.421E-30 2.959E-08.08250.117  989.02410.760.000000             V7         GROUND 22  7 15       21 12  9      002020 4 4 2 2 2 0   135.0  129.0
381  622.240835 2.912E-30 1.624E-06.08130.116 2103.19120.760.000000             V7         GROUND 28 16 12       27 19  8      002020 4 4 2 2 2 0   171.0  165.0
381  622.240835 2.912E-30 1.624E-06.08130.116 2103.19120.760.000000             V7         GROUND 28 16 13       27 19  9      002020 4 4 2 2 2 0   171.0  165.0
381  622.241315 2.199E-29 2.960E-08.08250.117  989.02410.760.000000             V7         GROUND 22  7 16       21 12 10      002020 4 4 2 2 2 0   315.0  301.0
381  622.243878 2.150E-28 1.811E-05.08130.116 1970.87280.760.000000            V10         GROUND 42  5 37       41 10 32      002020 4 4 2 2 2 0   595.0  581.0
381  622.265900 5.874E-26 2.271E-02.08130.116 2089.66400.760.000000            V10         GROUND 38 12 27       39 13 26      002020 4 4 2 2 2 0   231.0  237.0
381  622.267991 5.874E-26 2.271E-02.08130.116 2089.66400.760.000000            V10         GROUND 38 12 26       39 13 27      002020 4 4 2 2 2 0   231.0  237.0
381  622.268081 8.317E-28 2.660E-07.08560.118  442.31800.760.000000            V10         GROUND 15  2 13       16  7 10      002520 4 4 2 2 2 0    93.0   99.0
381  622.283972 5.238E-30 1.258E-08.08130.116  942.81120.760.000000             V4         GROUND 23  2 21       24 10 15      002020 4 4 2 2 2 0   141.0  147.0
381  622.287857 6.900E-29 1.054E-06.08130.116 1383.60950.760.000000             V7         GROUND 31  6 25       31 11 21      002020 4 4 2 2 2 0   189.0  189.0
381  622.333724 4.574E-29 1.811E-06.08130.116 1784.16140.760.000000             V4         GROUND 36  6 30       36 12 24      002020 4 4 2 2 2 0   511.0  511.0
381  622.358406 1.466E-30 8.643E-10.08560.116  568.10250.760.000000             V7         GROUND 15  2 13       16  9  7      002520 4 4 2 2 2 0    93.0   99.0
381  622.367336 1.876E-26 4.960E-04.08130.116 1460.88040.760.000000             V7         GROUND 26 11 15       27 14 13      002020 4 4 2 2 2 0   159.0  165.0
381  622.367336 4.378E-26 4.961E-04.08130.116 1460.88040.760.000000             V7         GROUND 26 11 16       27 14 14      002020 4 4 2 2 2 0   371.0  385.0
381  622.384811 1.153E-29 1.292E-08.08560.111  725.19910.760.000000             V4         GROUND 17  3 14       16 11  6      002520 4 4 2 2 2 0   105.0   99.0
381  622.411555 1.681E-28 1.182E-05.08130.116 1749.26270.760.000000            V10         GROUND 40  4 37       39  9 30      002020 4 4 2 2 2 0   243.0  237.0
381  622.542866 2.189E-29 1.077E-08.08370.112  741.52660.760.000000             V7         GROUND 18  5 14       19 10 10      002520 4 4 2 2 2 0   259.0  273.0
381  622.557272 2.170E-29 4.579E-07.08130.116 1474.54020.760.000000             V4         GROUND 35  0 35       36  8 29      002020 4 4 2 2 2 0   213.0  219.0
381  622.572847 3.860E-30 9.383E-09.08130.116  961.84520.760.000000             V4         GROUND 25  1 25       26  9 17      002020 4 4 2 2 2 0   153.0  159.0
381  622.645199 9.968E-30 1.145E-08.08370.112  741.52660.760.000000             V7         GROUND 18  5 13       19 10  9      002520 4 4 2 2 2 0   111.0  117.0
381  622.647065 2.951E-28 6.033E-06.08130.116 1473.66700.760.000000            V10         GROUND 36  4 33       35  9 26      002020 4 4 2 2 2 0   219.0  213.0
381  622.674076 4.017E-27 6.286E-06.08130.116  886.70510.760.000000            V10         GROUND 27  2 26       27  7 21      002020 4 4 2 2 2 0   165.0  165.0
381  622.689970 8.395E-29 1.284E-06.08130.116 1383.60950.760.000000             V7         GROUND 31  6 26       31 11 20      002020 4 4 2 2 2 0   189.0  189.0
381  622.774239 2.003E-28 1.020E-05.08130.116 1677.57820.760.000000            V10         GROUND 39  4 36       38  9 29      002020 4 4 2 2 2 0   237.0  231.0
381  622.855146 6.343E-29 1.250E-06.08130.116 1442.16380.760.000000             V7         GROUND 32  6 26       32 11 22      002020 4 4 2 2 2 0   195.0  195.0
381  622.882770 2.658E-28 7.299E-06.08130.116 1539.78220.760.000000            V10         GROUND 37  4 34       36  9 27      002020 4 4 2 2 2 0   225.0  219.0
381  622.890745 7.330E-27 3.428E-06.08910.116  440.03240.760.000000            V10         GROUND 10  6  4       11  9  3      002520 4 4 2 2 2 0    63.0   69.0
381  622.890760 7.330E-27 3.428E-06.08910.116  440.03240.760.000000            V10         GROUND 10  6  5       11  9  2      002520 4 4 2 2 2 0    63.0   69.0
381  622.910641 3.743E-28 1.112E-06.08130.116 1220.60350.760.000000             V7         GROUND 31  1 30       32  8 24      002020 4 4 2 2 2 0   441.0  455.0
381  622.928399 2.346E-28 8.732E-06.08130.116 1607.75200.760.000000            V10         GROUND 38  4 35       37  9 28      002020 4 4 2 2 2 0   231.0  225.0
381  622.984955 1.632E-24 1.665E-01.08130.116 1745.96040.760.000000            V10         GROUND 27 15 12       28 16 13      002020 4 4 2 2 2 0   165.0  171.0
381  622.984955 3.792E-24 1.658E-01.08130.116 1745.96040.760.000000            V10         GROUND 27 15 13       28 16 12      002020 4 4 2 2 2 0   385.0  399.0
381  623.040832 1.994E-27 2.420E-06.08130.116  801.86230.760.000000             V7         GROUND 23  1 23       24  8 17      002020 4 4 2 2 2 0   141.0  147.0
381  623.076335 5.277E-29 4.252E-07.08130.116 1244.91880.760.000000             V4         GROUND 30  2 29       30 10 21      002020 4 4 2 2 2 0   183.0  183.0
381  623.180706 4.017E-28 6.635E-06.08130.116 1592.19600.760.000000             V4         GROUND 34  4 30       33 12 22      002020 4 4 2 2 2 0   483.0  469.0
381  623.220332 4.017E-27 1.621E-04.08130.116 1629.46420.760.000000            V10         GROUND 39  2 37       39  7 32      002020 4 4 2 2 2 0   237.0  237.0
381  623.302520 1.701E-29 5.436E-07.08130.116 1586.55470.760.000000            V10         GROUND 40  1 40       39  6 33      002020 4 4 2 2 2 0   243.0  237.0
381  623.303953 8.200E-29 1.619E-06.08130.116 1442.16380.760.000000             V7         GROUND 32  6 27       32 11 21      002020 4 4 2 2 2 0   195.0  195.0
381  623.320522 8.551E-30 7.451E-09.08130.116  898.88630.760.000000             V4         GROUND 22  2 20       23 10 14      002020 4 4 2 2 2 0   315.0  329.0
381  623.359130 2.629E-25 9.045E-02.08130.116 2054.03380.760.000000            V10         GROUND 36 13 24       37 14 23      002020 4 4 2 2 2 0   219.0  225.0
381  623.359131 6.147E-25 9.064E-02.08130.116 2054.03380.760.000000            V10         GROUND 36 13 23       37 14 24      002020 4 4 2 2 2 0   511.0  525.0
381  623.384608 5.004E-28 1.488E-07.08630.119  412.99610.760.000000            V10         GROUND 14  2 12       15  7  9      002520 4 4 2 2 2 0    87.0   93.0
381  623.426479 1.544E-29 7.926E-06.08130.116 2162.72460.760.000000             V7         GROUND 41  8 33       40 13 27      002020 4 4 2 2 2 0   249.0  243.0
381  623.461553 1.769E-27 8.971E-05.08130.116 1654.35380.760.000000            V10         GROUND 35  9 26       34 12 23      002020 4 4 2 2 2 0   213.0  207.0
381  623.508411 4.183E-27 9.092E-05.08130.116 1654.35380.760.000000            V10         GROUND 35  9 27       34 12 22      002020 4 4 2 2 2 0   497.0  483.0
381  623.514309 5.717E-29 1.469E-06.08130.116 1502.55290.760.000000             V7         GROUND 33  6 27       33 11 23      002020 4 4 2 2 2 0   201.0  201.0
381  623.571908 1.427E-25 1.463E-04.08130.116  757.84310.760.000000            V10         GROUND 22  5 18       23  8 15      002520 4 4 2 2 2 0   135.0  141.0
381  623.603819 5.756E-28 4.676E-05.08130.116 1778.31200.760.000000             V7         GROUND 40  2 39       41  7 35      002020 4 4 2 2 2 0   243.0  249.0
381  623.613080 9.617E-26 6.579E-04.08130.116 1223.97940.760.000000            V10         GROUND 32  4 29       33  7 26      002020 4 4 2 2 2 0   195.0  201.0
381  623.676524 5.678E-26 5.420E-04.08130.116 1304.76070.760.000000            V10         GROUND 34  3 32       35  6 29      002020 4 4 2 2 2 0   207.0  213.0
