431  584.891050 1.280E-25 1.959E+00.10000.200 3155.67340.750.000000 000000011 f g  000000001 f u  0 0 1-1        0 0 0 1 P141f 432220 2 5 0 0 0 0   843.0  849.0
431  584.977580 6.258E-26 1.538E+00.10000.200 3264.45620.750.000000 000000010 e u  000000000 e g  0 0 1 0        0 0 0 0 P149e 442220 2 5 0 0 0 0   891.0  897.0
431  584.993660 3.133E-28 2.374E-02.10000.200 3496.10310.750.000000 000000011 f g  000000001 f u  0 0 1 1        0 0 0 1 P149f 332220 2 5 0 0 0 0   891.0  897.0
431  585.082870 4.833E-28 4.786E-02.10000.200 3319.41680.750.000000 000000011 e g  000000001 e u  0 0 1-1        0 0 0 1 P145e 332220 2 5 0 0 0 0   289.0  291.0
431  585.205080 5.180E-26 1.962E+00.10000.200 3114.42360.750.000000 000000011 f g  000000001 f u  0 0 1-1        0 0 0 1 P140f 442220 2 5 0 0 0 0   279.0  281.0
431  585.215900 9.560E-24 2.722E-01.10000.200 1651.44400.750.000000 000002010 e u  000000020 e g  0 0 1 0        0 0 2 0 P 51e 332220 3 5 0 0 0 0   303.0  309.0
431  585.259430 2.560E-26 1.541E+00.10000.200 3221.03320.750.000000 000000010 e u  000000000 e g  0 0 1 0        0 0 0 0 P148e 442220 2 5 0 0 0 0   295.0  297.0
431  585.349300 9.560E-24 2.875E-01.10000.200 1666.67200.750.000000 000002010 f u  000000020 f g  0 0 1 0        0 0 2 0 P 52f 332220 3 5 0 0 0 0   309.0  315.0
431  585.375160 1.798E-27 4.870E-02.10000.200 3277.06210.750.000000 000000011 e g  000000001 e u  0 0 1-1        0 0 0 1 P144e 332220 2 5 0 0 0 0   861.0  867.0
431  585.507900 3.187E-24 2.424E-01.10000.200 1906.92300.750.000000 000003000 e u  000001010 e g  1 0 0 0        1 0 1 0 P 66e 332220 3 5 0 0 0 0   393.0  399.0
431  585.519030 1.883E-25 1.965E+00.10000.200 3073.46380.750.000000 000000011 f g  000000001 f u  0 0 1-1        0 0 0 1 P139f 442220 2 5 0 0 0 0   831.0  837.0
431  585.541380 9.416E-26 1.543E+00.10000.200 3177.89880.750.000000 000000010 e u  000000000 e g  0 0 1 0        0 0 0 0 P147e 442220 2 5 0 0 0 0   879.0  885.0
431  585.561350 4.968E-28 2.507E-02.10000.200 3409.25780.750.000000 000000011 f g  000000001 f u  0 0 1 1        0 0 0 1 P147f 332220 2 5 0 0 0 0   879.0  885.0
431  585.667270 7.415E-28 4.950E-02.10000.200 3234.99680.750.000000 000000011 e g  000000001 e u  0 0 1-1        0 0 0 1 P143e 332220 2 5 0 0 0 0   285.0  287.0
431  585.801400 9.560E-24 2.458E-01.10000.200 1621.86100.750.000000 000002010 e u  000000020 e g  0 0 1 0        0 0 2 0 P 49e 332220 3 5 0 0 0 0   291.0  297.0
431  585.802000 3.187E-24 2.629E-01.10000.200 1926.53300.750.000000 000003000 f g  000001010 f u  1 0 0 0        1 0 1 0 P 67f 332220 3 5 0 0 0 0   399.0  405.0
431  585.823000 3.187E-24 3.222E-01.10000.200 2047.12190.750.000000 000002000 e u  000000010 e g  0 0 0 0        0 0 1 0 P 98e 332220 3 5 0 0 0 0   585.0  591.0
431  585.823440 3.839E-26 1.545E+00.10000.200 3135.05320.750.000000 000000010 e u  000000000 e g  0 0 1 0        0 0 0 0 P146e 442220 2 5 0 0 0 0   291.0  293.0
431  585.832900 7.594E-26 1.967E+00.10000.200 3032.79400.750.000000 000000011 f g  000000001 f u  0 0 1-1        0 0 0 1 P138f 442220 2 5 0 0 0 0   275.0  277.0
431  585.845340 2.081E-28 2.576E-02.10000.200 3366.26950.750.000000 000000011 f g  000000001 f u  0 0 1 1        0 0 0 1 P146f 332220 2 5 0 0 0 0   291.0  293.0
431  585.902200 9.560E-24 2.588E-01.10000.200 1636.50310.750.000000 000002010 f g  000000020 f u  0 0 1 0        0 0 2 0 P 50f 332220 3 5 0 0 0 0   297.0  303.0
431  585.959210 2.744E-27 5.023E-02.10000.200 3193.22100.750.000000 000000011 e g  000000001 e u  0 0 1-1        0 0 0 1 P142e 332220 2 5 0 0 0 0   849.0  855.0
431  586.049300 3.187E-24 8.200E-01.10000.200 2253.39310.750.000000 000001010 e g  000001000 e u  1 0-1 0        1 0 0 0 P105e 332220 3 5 0 0 0 0   627.0  633.0
431  586.090900 3.187E-24 2.079E-01.10000.200 1868.56600.750.000000 000003000 e u  000001010 e g  1 0 0 0        1 0 1 0 P 64e 332220 3 5 0 0 0 0   381.0  387.0
431  586.094200 3.187E-24 2.344E-01.10000.200 1607.50810.750.000000 000002010 e u  000000020 e g  0 0 1 0        0 0 2 0 P 48e 332220 3 5 0 0 0 0    95.0   97.0
431  586.105610 1.408E-25 1.547E+00.10000.200 3092.49630.750.000000 000000010 e u  000000000 e g  0 0 1 0        0 0 0 0 P145e 442220 2 5 0 0 0 0   867.0  873.0
431  586.129440 7.836E-28 2.648E-02.10000.200 3323.57080.750.000000 000000011 f g  000000001 f u  0 0 1 1        0 0 0 1 P145f 332220 2 5 0 0 0 0   867.0  873.0
431  586.146690 2.753E-25 1.970E+00.10000.200 2992.41420.750.000000 000000011 f g  000000001 f u  0 0 1-1        0 0 0 1 P137f 442220 2 5 0 0 0 0   819.0  825.0
431  586.179100 3.187E-24 2.462E-01.10000.200 1621.85800.750.000000 000002010 f g  000000020 f u  0 0 1 0        0 0 2 0 P 49f 332220 3 5 0 0 0 0    97.0   99.0
431  586.251000 1.126E-27 5.093E-02.10000.200 3151.73470.750.000000 000000011 e g  000000001 e u  0 0 1-1        0 0 0 1 P141e 432220 2 5 0 0 0 0   281.0  283.0
431  586.349600 3.187E-24 2.246E-01.10000.200 1887.59200.750.000000 000003000 f u  000001010 f g  1 0 0 0        1 0 1 0 P 65f 332220 3 5 0 0 0 0   387.0  393.0
431  586.364900 6.374E-24 4.995E-01.10000.200 1990.12900.750.000000 000002000 e u  000000010 e g  0 0 0 0        0 0 1 0 P 96e 332220 3 5 0 0 0 0   573.0  579.0
431  586.386900 9.560E-24 2.238E-01.10000.200 1593.44800.750.000000 000002010 e g  000000020 e u  0 0 1 0        0 0 2 0 P 47e 332220 3 5 0 0 0 0   279.0  285.0
431  586.387890 5.726E-26 1.550E+00.10000.200 3050.22830.750.000000 000000010 e u  000000000 e g  0 0 1 0        0 0 0 0 P144e 442220 2 5 0 0 0 0   287.0  289.0
431  586.413640 3.274E-28 2.722E-02.10000.200 3281.16180.750.000000 000000011 f g  000000001 f u  0 0 1 1        0 0 0 1 P144f 332220 2 5 0 0 0 0   287.0  289.0
