461 1268.675692 1.070E-21 1.490E+01.08340.085 1296.49580.750.000000              2              1                    R  5      532210 1 1 1 1 1 0    13.0   11.0
461 1268.881962 9.268E-20 1.050E+01.08540.093    4.90250.750.000000              1              0                    P  2      532210 1 1 1 1 1 0     3.0    5.0
461 1270.214424 1.191E-21 1.510E+01.08290.084 1306.22860.750.000000              2              1                    R  6      532210 1 1 1 1 1 0    15.0   13.0
461 1270.527934 4.711E-20 1.580E+01.08600.096    1.63420.750.000000              1              0                    P  1      532210 1 1 1 1 1 0     1.0    3.0
461 1271.741084 1.291E-21 1.530E+01.08240.082 1317.58310.750.000000              2              1                    R  7      532210 1 1 1 1 1 0    17.0   15.0
461 1273.255642 1.369E-21 1.550E+01.08190.081 1330.55890.750.000000              2              1                    R  8      532210 1 1 1 1 1 0    19.0   17.0
461 1273.784418 4.772E-20 5.320E+00.08600.096    0.00000.750.000000              1              0                    R  0      532210 1 1 1 1 1 0     3.0    1.0
461 1274.758064 1.424E-21 1.570E+01.08150.080 1345.15600.750.000000              2              1                    R  9      532210 1 1 1 1 1 0    21.0   19.0
461 1275.394866 9.483E-20 6.410E+00.08540.093    1.63420.750.000000              1              0                    R  1      532210 1 1 1 1 1 0     5.0    3.0
461 1276.248318 1.447E-21 1.580E+01.08100.079 1361.37390.750.000000              2              1                    R 10      532210 1 1 1 1 1 0    23.0   21.0
461 1276.993410 1.405E-19 6.910E+00.08490.091    4.90250.750.000000              1              0                    R  2      532210 1 1 1 1 1 0     7.0    5.0
461 1277.726372 1.448E-21 1.590E+01.08060.079 1379.21240.750.000000              2              1                    R 11      532210 1 1 1 1 1 0    25.0   23.0
461 1278.580017 1.834E-19 7.200E+00.08440.089    9.80480.750.000000              1              0                    R  3      532210 1 1 1 1 1 0     9.0    7.0
461 1279.192193 1.438E-21 1.610E+01.08020.078 1398.67100.750.000000              2              1                    R 12      532210 1 1 1 1 1 0    27.0   25.0
461 1280.154654 2.226E-19 7.400E+00.08390.087   16.34110.750.000000              1              0                    R  4      532210 1 1 1 1 1 0    11.0    9.0
461 1280.645748 1.399E-21 1.620E+01.07980.077 1419.74950.750.000000              2              1                    R 13      532210 1 1 1 1 1 0    29.0   27.0
461 1281.717289 2.577E-19 7.560E+00.08340.085   24.51130.750.000000              1              0                    R  5      532210 1 1 1 1 1 0    13.0   11.0
461 1282.087006 1.345E-21 1.630E+01.07940.076 1442.44740.750.000000              2              1                    R 14      532210 1 1 1 1 1 0    31.0   29.0
461 1283.267891 2.873E-19 7.680E+00.08290.084   34.31520.750.000000              1              0                    R  6      532210 1 1 1 1 1 0    15.0   13.0
461 1283.515932 1.277E-21 1.640E+01.07900.076 1466.76430.750.000000              2              1                    R 15      532210 1 1 1 1 1 0    33.0   31.0
461 1284.806427 3.116E-19 7.790E+00.08240.082   45.75250.750.000000              1              0                    R  7      532210 1 1 1 1 1 0    17.0   15.0
461 1284.932496 1.199E-21 1.650E+01.07860.075 1492.69960.750.000000              2              1                    R 16      532210 1 1 1 1 1 0    35.0   33.0
461 1286.332863 3.299E-19 7.880E+00.08190.081   58.82310.750.000000              1              0                    R  8      532210 1 1 1 1 1 0    19.0   17.0
461 1286.336663 1.112E-21 1.660E+01.07820.075 1520.25290.750.000000              2              1                    R 17      532210 1 1 1 1 1 0    37.0   35.0
461 1287.728402 1.028E-21 1.680E+01.07790.074 1549.42360.750.000000              2              1                    R 18      532210 1 1 1 1 1 0    39.0   37.0
461 1287.847169 3.421E-19 7.960E+00.08150.080   73.52670.750.000000              1              0                    R  9      532210 1 1 1 1 1 0    21.0   19.0
461 1289.107679 9.337E-22 1.690E+01.07750.074 1580.21110.750.000000              2              1                    R 19      532210 1 1 1 1 1 0    41.0   39.0
461 1289.349312 3.487E-19 8.040E+00.08100.079   89.86310.750.000000              1              0                    R 10      532210 1 1 1 1 1 0    23.0   21.0
461 1290.474462 8.398E-22 1.700E+01.07720.073 1612.61480.750.000000              2              1                    R 20      532210 1 1 1 1 1 0    43.0   41.0
461 1290.839259 3.496E-19 8.110E+00.08060.079  107.83180.750.000000              1              0                    R 11      532210 1 1 1 1 1 0    25.0   23.0
461 1291.828718 7.477E-22 1.710E+01.07680.073 1646.63410.750.000000              2              1                    R 21      532210 1 1 1 1 1 0    45.0   43.0
461 1292.316978 3.450E-19 8.170E+00.08020.078  127.43260.750.000000              1              0                    R 12      532210 1 1 1 1 1 0    27.0   25.0
461 1293.170413 6.592E-22 1.720E+01.07650.072 1682.26830.750.000000              2              1                    R 22      532210 1 1 1 1 1 0    47.0   45.0
461 1293.782436 3.359E-19 8.230E+00.07980.077  148.66500.750.000000              1              0                    R 13      532210 1 1 1 1 1 0    29.0   27.0
461 1294.499516 5.756E-22 1.730E+01.07620.072 1719.51680.750.000000              2              1                    R 23      532210 1 1 1 1 1 0    49.0   47.0
461 1295.235601 3.233E-19 8.300E+00.07940.076  171.52870.750.000000              1              0                    R 14      532210 1 1 1 1 1 0    31.0   29.0
461 1295.815993 4.978E-22 1.740E+01.07580.071 1758.37860.750.000000              2              1                    R 24      532210 1 1 1 1 1 0    51.0   49.0
461 1296.676440 3.067E-19 8.350E+00.07900.076  196.02320.750.000000              1              0                    R 15      532210 1 1 1 1 1 0    33.0   31.0
461 1297.119811 4.265E-22 1.750E+01.07550.071 1798.85320.750.000000              2              1                    R 25      532210 1 1 1 1 1 0    53.0   51.0
461 1298.104921 2.879E-19 8.410E+00.07860.075  222.14800.750.000000              1              0                    R 16      532210 1 1 1 1 1 0    35.0   33.0
461 1298.410937 3.621E-22 1.760E+01.07520.070 1840.93970.750.000000              2              1                    R 26      532210 1 1 1 1 1 0    55.0   53.0
461 1299.521011 2.670E-19 8.460E+00.07820.075  249.90250.750.000000              1              0                    R 17      532210 1 1 1 1 1 0    37.0   35.0
461 1299.689339 3.029E-22 1.760E+01.07490.070 1884.63720.750.000000              2              1                    R 27      532210 1 1 1 1 1 0    57.0   55.0
461 1300.924677 2.451E-19 8.520E+00.07790.074  279.28640.750.000000              1              0                    R 18      532210 1 1 1 1 1 0    39.0   37.0
461 1300.954982 2.525E-22 1.770E+01.07460.069 1929.94490.750.000000              2              1                    R 28      532210 1 1 1 1 1 0    59.0   57.0
461 1302.207834 2.086E-22 1.780E+01.07430.069 1976.86190.750.000000              2              1                    R 29      532210 1 1 1 1 1 0    61.0   59.0
461 1302.315886 2.225E-19 8.570E+00.07750.074  310.29890.750.000000              1              0                    R 19      532210 1 1 1 1 1 0    41.0   39.0
461 1303.447862 1.708E-22 1.790E+01.07400.069 2025.38730.750.000000              2              1                    R 30      532210 1 1 1 1 1 0    63.0   61.0
461 1303.694607 1.998E-19 8.620E+00.07720.073  342.93950.750.000000              1              0                    R 20      532210 1 1 1 1 1 0    43.0   41.0
461 1304.675032 1.386E-22 1.800E+01.07370.068 2075.52000.750.000000              2              1                    R 31      532210 1 1 1 1 1 0    65.0   63.0
461 1305.060806 1.777E-19 8.670E+00.07680.073  377.20750.750.000000              1              0                    R 21      532210 1 1 1 1 1 0    45.0   43.0
461 1305.889311 1.115E-22 1.810E+01.07350.068 2127.25920.750.000000              2              1                    R 32      532210 1 1 1 1 1 0    67.0   65.0
461 1306.414450 1.565E-19 8.720E+00.07650.072  413.10230.750.000000              1              0                    R 22      532210 1 1 1 1 1 0    47.0   45.0
461 1307.090667 8.894E-23 1.820E+01.07320.067 2180.60370.750.000000              2              1                    R 33      532210 1 1 1 1 1 0    69.0   67.0
461 1307.755507 1.364E-19 8.770E+00.07620.072  450.62310.750.000000              1              0                    R 23      532210 1 1 1 1 1 0    49.0   47.0
461 1308.279065 7.032E-23 1.830E+01.07290.067 2235.55260.750.000000              2              1                    R 34      532210 1 1 1 1 1 0    71.0   69.0
461 1309.083944 1.178E-19 8.820E+00.07580.071  489.76930.750.000000              1              0                    R 24      532210 1 1 1 1 1 0    51.0   49.0
461 1309.454473 5.513E-23 1.840E+01.07260.067 2292.10470.750.000000              2              1                    R 35      532210 1 1 1 1 1 0    73.0   71.0
461 1310.399727 1.008E-19 8.870E+00.07550.071  530.54000.750.000000              1              0                    R 25      532210 1 1 1 1 1 0    53.0   51.0
461 1310.616856 4.285E-23 1.850E+01.07240.066 2350.25890.750.000000              2              1                    R 36      532210 1 1 1 1 1 0    75.0   73.0
461 1311.702824 8.534E-20 8.910E+00.07520.070  572.93440.750.000000              1              0                    R 26      532210 1 1 1 1 1 0    55.0   53.0
461 1311.766182 3.302E-23 1.860E+01.07210.066 2410.01400.750.000000              2              1                    R 37      532210 1 1 1 1 1 0    77.0   75.0
461 1312.902417 2.510E-23 1.860E+01.07180.065 2471.36890.750.000000              2              1                    R 38      532210 1 1 1 1 1 0    79.0   77.0
461 1312.993203 7.166E-20 8.960E+00.07490.070  616.95170.750.000000              1              0                    R 27      532210 1 1 1 1 1 0    57.0   55.0
461 1314.025527 1.902E-23 1.870E+01.07160.065 2534.32230.750.000000              2              1                    R 39      532210 1 1 1 1 1 0    81.0   79.0
461 1314.270829 5.964E-20 9.010E+00.07460.069  662.59110.750.000000              1              0                    R 28      532210 1 1 1 1 1 0    59.0   57.0
461 1315.135479 1.429E-23 1.880E+01.07130.065 2598.87310.750.000000              2              1                    R 40      532210 1 1 1 1 1 0    83.0   81.0
461 1315.535670 4.913E-20 9.050E+00.07430.069  709.85160.750.000000              1              0                    R 29      532210 1 1 1 1 1 0    61.0   59.0
461 1316.232240 1.065E-23 1.890E+01.07110.064 2665.01980.750.000000              2              1                    R 41      532210 1 1 1 1 1 0    85.0   83.0
461 1316.787693 4.015E-20 9.100E+00.07400.069  758.73240.750.000000              1              0                    R 30      532210 1 1 1 1 1 0    63.0   61.0
461 1317.315775 7.872E-24 1.900E+01.07080.064 2732.76130.750.000000              2              1                    R 42      532210 1 1 1 1 1 0    87.0   85.0
461 1318.026865 3.253E-20 9.150E+00.07370.068  809.23230.750.000000              1              0                    R 31      532210 1 1 1 1 1 0    65.0   63.0
461 1318.386052 5.770E-24 1.910E+01.07050.063 2802.09610.750.000000              2              1                    R 43      532210 1 1 1 1 1 0    89.0   87.0
461 1319.253152 2.609E-20 9.190E+00.07350.068  861.35060.750.000000              1              0                    R 32      532210 1 1 1 1 1 0    67.0   65.0
461 1319.443035 4.195E-24 1.920E+01.07030.063 2873.02280.750.000000              2              1                    R 44      532210 1 1 1 1 1 0    91.0   89.0
461 1320.466522 2.074E-20 9.230E+00.07320.067  915.08610.750.000000              1              0                    R 33      532210 1 1 1 1 1 0    69.0   67.0
461 1320.486692 3.024E-24 1.930E+01.07000.062 2945.54020.750.000000              2              1                    R 45      532210 1 1 1 1 1 0    93.0   91.0
461 1321.516989 2.163E-24 1.940E+01.06980.062 3019.64660.750.000000              2              1                    R 46      532210 1 1 1 1 1 0    95.0   93.0
461 1321.666941 1.637E-20 9.280E+00.07290.067  970.43770.750.000000              1              0                    R 34      532210 1 1 1 1 1 0    71.0   69.0
461 1322.533892 1.526E-24 1.940E+01.06950.061 3095.34070.750.000000              2              1                    R 47      532210 1 1 1 1 1 0    97.0   95.0
461 1322.854376 1.279E-20 9.320E+00.07260.067 1027.40450.750.000000              1              0                    R 35      532210 1 1 1 1 1 0    73.0   71.0
461 1323.537366 1.074E-24 1.950E+01.06980.061 3172.62090.750.000000              2              1                    R 48      532210 1 1 1 1 1 0    99.0   97.0
461 1324.028794 9.921E-21 9.370E+00.07240.066 1085.98520.750.000000              1              0                    R 36      532210 1 1 1 1 1 0    75.0   73.0
461 1324.527379 7.493E-25 1.960E+01.06980.060 3251.48570.750.000000              2              1                    R 49      532210 1 1 1 1 1 0   101.0   99.0
461 1325.190161 7.621E-21 9.410E+00.07210.066 1146.17870.750.000000              1              0                    R 37      532210 1 1 1 1 1 0    77.0   75.0
461 1325.503895 5.187E-25 1.970E+01.06980.059 3331.93360.750.000000              2              1                    R 50      532210 1 1 1 1 1 0   103.0  101.0
461 1326.338445 5.805E-21 9.450E+00.07180.065 1207.98390.750.000000              1              0                    R 38      532210 1 1 1 1 1 0    79.0   77.0
461 1326.466882 3.562E-25 1.980E+01.06980.059 3413.96280.750.000000              2              1                    R 51      532210 1 1 1 1 1 0   105.0  103.0
461 1327.416304 2.426E-25 1.990E+01.06980.059 3497.57190.750.000000              2              1                    R 52      532210 1 1 1 1 1 0   107.0  105.0
461 1327.473611 4.389E-21 9.500E+00.07160.065 1271.39950.750.000000              1              0                    R 39      532210 1 1 1 1 1 0    81.0   79.0
461 1328.352128 1.640E-25 2.000E+01.06980.059 3582.75910.750.000000              2              1                    R 53      532210 1 1 1 1 1 0   109.0  107.0
461 1328.595626 3.287E-21 9.540E+00.07130.065 1336.42420.750.000000              1              0                    R 40      532210 1 1 1 1 1 0    83.0   81.0
461 1329.274320 1.094E-25 2.000E+01.06980.059 3669.52270.750.000000              2              1                    R 54      532210 1 1 1 1 1 0   111.0  109.0
461 1329.704458 2.441E-21 9.580E+00.07110.064 1403.05680.750.000000              1              0                    R 41      532210 1 1 1 1 1 0    85.0   83.0
461 1330.182845 7.273E-26 2.010E+01.06980.059 3757.86100.750.000000              2              1                    R 55      532210 1 1 1 1 1 0   113.0  111.0
461 1330.800071 1.799E-21 9.630E+00.07080.064 1471.29600.750.000000              1              0                    R 42      532210 1 1 1 1 1 0    87.0   85.0
461 1331.077669 4.799E-26 2.020E+01.06980.059 3847.77220.750.000000              2              1                    R 56      532210 1 1 1 1 1 0   115.0  113.0
461 1331.882433 1.314E-21 9.670E+00.07050.063 1541.14040.750.000000              1              0                    R 43      532210 1 1 1 1 1 0    89.0   87.0
461 1331.958758 3.141E-26 2.030E+01.06980.059 3939.25460.750.000000              2              1                    R 57      532210 1 1 1 1 1 0   117.0  115.0
461 1332.826077 2.040E-26 2.040E+01.06980.059 4032.30630.750.000000              2              1                    R 58      532210 1 1 1 1 1 0   119.0  117.0
461 1332.951511 9.519E-22 9.710E+00.07030.063 1612.58860.750.000000              1              0                    R 44      532210 1 1 1 1 1 0    91.0   89.0
461 1333.679591 1.314E-26 2.050E+01.06980.059 4126.92550.750.000000              2              1                    R 59      532210 1 1 1 1 1 0   121.0  119.0
461 1334.007270 6.838E-22 9.750E+00.07000.062 1685.63930.750.000000              1              0                    R 45      532210 1 1 1 1 1 0    93.0   91.0
461 1334.519267 8.359E-27 2.050E+01.06980.059 4223.11020.750.000000              2              1                    R 60      532210 1 1 1 1 1 0   123.0  121.0
461 1335.049676 4.876E-22 9.800E+00.06980.062 1760.29100.750.000000              1              0                    R 46      532210 1 1 1 1 1 0    95.0   93.0
461 1335.345070 5.302E-27 2.060E+01.06980.059 4320.85850.750.000000              2              1                    R 61      532210 1 1 1 1 1 0   125.0  123.0
461 1336.078697 3.446E-22 9.840E+00.06950.061 1836.54220.750.000000              1              0                    R 47      532210 1 1 1 1 1 0    97.0   95.0
461 1336.156966 3.336E-27 2.070E+01.06980.059 4420.16860.750.000000              2              1                    R 62      532210 1 1 1 1 1 0   127.0  125.0
461 1336.954918 2.083E-27 2.080E+01.06980.059 4521.03840.750.000000              2              1                    R 63      532210 1 1 1 1 1 0   129.0  127.0
461 1337.094299 2.415E-22 9.880E+00.06980.061 1914.39140.750.000000              1              0                    R 48      532210 1 1 1 1 1 0    99.0   97.0
461 1337.738894 1.290E-27 2.090E+01.06980.059 4623.46590.750.000000              2              1                    R 64      532210 1 1 1 1 1 0   131.0  129.0
461 1338.096447 1.679E-22 9.920E+00.06980.060 1993.83710.750.000000              1              0                    R 49      532210 1 1 1 1 1 0   101.0   99.0
461 1338.508857 7.894E-28 2.090E+01.06980.059 4727.44900.750.000000              2              1                    R 65      532210 1 1 1 1 1 0   133.0  131.0
461 1339.085108 1.158E-22 9.960E+00.06980.059 2074.87770.750.000000              1              0                    R 50      532210 1 1 1 1 1 0   103.0  101.0
461 1339.264774 4.815E-28 2.100E+01.06980.059 4832.98560.750.000000              2              1                    R 66      532210 1 1 1 1 1 0   135.0  133.0
461 1340.006610 2.914E-28 2.110E+01.06980.059 4940.07380.750.000000              2              1                    R 67      532210 1 1 1 1 1 0   137.0  135.0
461 1340.060247 7.917E-23 1.000E+01.06980.059 2157.51160.750.000000              1              0                    R 51      532210 1 1 1 1 1 0   105.0  103.0
461 1340.734328 1.750E-28 2.120E+01.06980.059 5048.71120.750.000000              2              1                    R 68      532210 1 1 1 1 1 0   139.0  137.0
461 1341.021832 5.350E-23 1.000E+01.06980.059 2241.73720.750.000000              1              0                    R 52      532210 1 1 1 1 1 0   107.0  105.0
461 1341.447895 1.043E-28 2.130E+01.06980.059 5158.89570.750.000000              2              1                    R 69      532210 1 1 1 1 1 0   141.0  139.0
461 1341.969827 3.622E-23 1.010E+01.06980.059 2327.55280.750.000000              1              0                    R 53      532210 1 1 1 1 1 0   109.0  107.0
461 1342.147276 6.138E-29 2.130E+01.06980.059 5270.62520.750.000000              2              1                    R 70      532210 1 1 1 1 1 0   143.0  141.0
461 1342.832434 3.602E-29 2.140E+01.06980.059 5383.89740.750.000000              2              1                    R 71      532210 1 1 1 1 1 0   145.0  143.0
461 1342.904200 2.408E-23 1.010E+01.06980.059 2414.95680.750.000000              1              0                    R 54      532210 1 1 1 1 1 0   111.0  109.0
461 1343.503336 2.097E-29 2.150E+01.06980.059 5498.71000.750.000000              2              1                    R 72      532210 1 1 1 1 1 0   147.0  145.0
461 1343.824915 1.604E-23 1.020E+01.06980.059 2503.94730.750.000000              1              0                    R 55      532210 1 1 1 1 1 0   113.0  111.0
461 1344.159945 1.212E-29 2.160E+01.06980.059 5615.06070.750.000000              2              1                    R 73      532210 1 1 1 1 1 0   149.0  147.0
461 1344.731940 1.050E-23 1.020E+01.06980.059 2594.52270.750.000000              1              0                    R 56      532210 1 1 1 1 1 0   115.0  113.0
461 1344.802227 6.919E-30 2.160E+01.06980.059 5732.94720.750.000000              2              1                    R 74      532210 1 1 1 1 1 0   151.0  149.0
461 1345.430146 3.938E-30 2.170E+01.06980.059 5852.36700.750.000000              2              1                    R 75      532210 1 1 1 1 1 0   153.0  151.0
461 1345.625239 6.816E-24 1.020E+01.06980.059 2686.68110.750.000000              1              0                    R 57      532210 1 1 1 1 1 0   117.0  115.0
461 1346.043667 2.224E-30 2.180E+01.06980.059 5973.31790.750.000000              2              1                    R 76      532210 1 1 1 1 1 0   155.0  153.0
461 1346.504778 4.433E-24 1.030E+01.06980.059 2780.42070.750.000000              1              0                    R 58      532210 1 1 1 1 1 0   119.0  117.0
461 1346.642754 1.247E-30 2.190E+01.06980.059 6095.79740.750.000000              2              1                    R 77      532210 1 1 1 1 1 0   157.0  155.0
461 1347.227371 6.937E-31 2.200E+01.06980.059 6219.80300.750.000000              2              1                    R 78      532210 1 1 1 1 1 0   159.0  157.0
461 1347.370523 2.832E-24 1.030E+01.06980.059 2875.73970.750.000000              1              0                    R 59      532210 1 1 1 1 1 0   121.0  119.0
461 1347.797483 3.813E-31 2.200E+01.06980.059 6345.33220.750.000000              2              1                    R 79      532210 1 1 1 1 1 0   161.0  159.0
461 1348.222441 1.813E-24 1.040E+01.06980.059 2972.63610.750.000000              1              0                    R 60      532210 1 1 1 1 1 0   123.0  121.0
461 1348.353054 2.089E-31 2.210E+01.06980.059 6472.38260.750.000000              2              1                    R 80      532210 1 1 1 1 1 0   163.0  161.0
461 1348.894049 1.136E-31 2.220E+01.06980.059 6600.95140.750.000000              2              1                    R 81      532210 1 1 1 1 1 0   165.0  163.0
461 1349.060496 1.140E-24 1.040E+01.06980.059 3071.10810.750.000000              1              0                    R 61      532210 1 1 1 1 1 0   125.0  123.0
461 1349.420431 6.106E-32 2.220E+01.06980.059 6731.03630.750.000000              2              1                    R 82      532210 1 1 1 1 1 0   167.0  165.0
461 1349.884654 7.114E-25 1.040E+01.06980.059 3171.15370.750.000000              1              0                    R 62      532210 1 1 1 1 1 0   127.0  125.0
461 1349.932164 3.272E-32 2.230E+01.06980.059 6862.63450.750.000000              2              1                    R 83      532210 1 1 1 1 1 0   169.0  167.0
461 1350.429213 1.740E-32 2.240E+01.06980.059 6995.74330.750.000000              2              1                    R 84      532210 1 1 1 1 1 0   171.0  169.0
461 1350.694880 4.447E-25 1.050E+01.06980.059 3272.77100.750.000000              1              0                    R 63      532210 1 1 1 1 1 0   129.0  127.0
461 1350.911542 9.184E-33 2.250E+01.06980.059 7130.36020.750.000000              2              1                    R 85      532210 1 1 1 1 1 0   173.0  171.0
461 1351.379113 4.790E-33 2.250E+01.06980.059 7266.48230.750.000000              2              1                    R 86      532210 1 1 1 1 1 0   175.0  173.0
461 1351.491141 2.731E-25 1.050E+01.06980.059 3375.95780.750.000000              1              0                    R 64      532210 1 1 1 1 1 0   131.0  129.0
461 1351.831892 2.491E-33 2.260E+01.06980.059 7404.10710.750.000000              2              1                    R 87      532210 1 1 1 1 1 0   177.0  175.0
461 1352.269841 1.286E-33 2.270E+01.06980.059 7543.23150.750.000000              2              1                    R 88      532210 1 1 1 1 1 0   179.0  177.0
461 1352.273401 1.681E-25 1.060E+01.06980.059 3480.71220.750.000000              1              0                    R 65      532210 1 1 1 1 1 0   133.0  131.0
461 1352.692925 6.590E-34 2.280E+01.06980.059 7683.85300.750.000000              2              1                    R 89      532210 1 1 1 1 1 0   181.0  179.0
461 1353.041626 1.016E-25 1.060E+01.06980.059 3587.03210.750.000000              1              0                    R 66      532210 1 1 1 1 1 0   135.0  133.0
461 1353.101106 3.337E-34 2.280E+01.06980.059 7825.96850.750.000000              2              1                    R 90      532210 1 1 1 1 1 0   183.0  181.0
461 1353.494348 1.685E-34 2.290E+01.06980.059 7969.57530.750.000000              2              1                    R 91      532210 1 1 1 1 1 0   185.0  183.0
461 1353.795782 6.098E-26 1.060E+01.06980.059 3694.91540.750.000000              1              0                    R 67      532210 1 1 1 1 1 0   137.0  135.0
461 1353.872615 8.445E-35 2.300E+01.06980.059 8114.67040.750.000000              2              1                    R 92      532210 1 1 1 1 1 0   187.0  185.0
461 1354.235870 4.184E-35 2.300E+01.06980.059 8261.25100.750.000000              2              1                    R 93      532210 1 1 1 1 1 0   189.0  187.0
461 1354.535833 3.665E-26 1.070E+01.06980.059 3804.35990.750.000000              1              0                    R 68      532210 1 1 1 1 1 0   139.0  137.0
461 1354.584075 2.067E-35 2.310E+01.06980.059 8409.31400.750.000000              2              1                    R 94      532210 1 1 1 1 1 0   191.0  189.0
461 1354.917195 1.009E-35 2.310E+01.06980.059 8558.85640.750.000000              2              1                    R 95      532210 1 1 1 1 1 0   193.0  191.0
461 1355.235192 4.912E-36 2.320E+01.06980.059 8709.87520.750.000000              2              1                    R 96      532210 1 1 1 1 1 0   195.0  193.0
461 1355.261744 2.165E-26 1.070E+01.06980.059 3915.36350.750.000000              1              0                    R 69      532210 1 1 1 1 1 0   141.0  139.0
461 1355.538028 2.374E-36 2.330E+01.06980.059 8862.36740.750.000000              2              1                    R 97      532210 1 1 1 1 1 0   197.0  195.0
461 1355.825667 1.134E-36 2.330E+01.06980.059 9016.32990.750.000000              2              1                    R 98      532210 1 1 1 1 1 0   199.0  197.0
461 1355.973482 1.269E-26 1.070E+01.06980.059 4027.92390.750.000000              1              0                    R 70      532210 1 1 1 1 1 0   143.0  141.0
461 1356.671010 7.451E-27 1.080E+01.06980.059 4142.03900.750.000000              1              0                    R 71      532210 1 1 1 1 1 0   145.0  143.0
461 1357.354295 4.301E-27 1.080E+01.06980.059 4257.70640.750.000000              1              0                    R 72      532210 1 1 1 1 1 0   147.0  145.0
461 1358.023301 2.486E-27 1.090E+01.06980.059 4374.92390.750.000000              1              0                    R 73      532210 1 1 1 1 1 0   149.0  147.0
461 1358.677992 1.413E-27 1.090E+01.06980.059 4493.68900.750.000000              1              0                    R 74      532210 1 1 1 1 1 0   151.0  149.0
461 1359.318334 7.972E-28 1.090E+01.06980.059 4613.99960.750.000000              1              0                    R 75      532210 1 1 1 1 1 0   153.0  151.0
461 1359.944292 4.503E-28 1.100E+01.06980.059 4735.85310.750.000000              1              0                    R 76      532210 1 1 1 1 1 0   155.0  153.0
461 1360.555830 2.502E-28 1.100E+01.06980.059 4859.24720.750.000000              1              0                    R 77      532210 1 1 1 1 1 0   157.0  155.0
461 1361.152912 1.379E-28 1.100E+01.06980.059 4984.17930.750.000000              1              0                    R 78      532210 1 1 1 1 1 0   159.0  157.0
461 1361.735505 7.614E-29 1.110E+01.06980.059 5110.64710.750.000000              1              0                    R 79      532210 1 1 1 1 1 0   161.0  159.0
461 1362.303571 4.135E-29 1.110E+01.06980.059 5238.64790.750.000000              1              0                    R 80      532210 1 1 1 1 1 0   163.0  161.0
461 1362.857076 2.228E-29 1.110E+01.06980.059 5368.17920.750.000000              1              0                    R 81      532210 1 1 1 1 1 0   165.0  163.0
461 1363.395983 1.202E-29 1.120E+01.06980.059 5499.23850.750.000000              1              0                    R 82      532210 1 1 1 1 1 0   167.0  165.0
461 1363.920258 6.383E-30 1.120E+01.06980.059 5631.82310.750.000000              1              0                    R 83      532210 1 1 1 1 1 0   169.0  167.0
461 1364.429864 3.363E-30 1.120E+01.06980.059 5765.93030.750.000000              1              0                    R 84      532210 1 1 1 1 1 0   171.0  169.0
461 1364.924765 1.774E-30 1.130E+01.06980.059 5901.55760.750.000000              1              0                    R 85      532210 1 1 1 1 1 0   173.0  171.0
461 1365.404927 9.208E-31 1.130E+01.06980.059 6038.70210.750.000000              1              0                    R 86      532210 1 1 1 1 1 0   175.0  173.0
461 1365.870312 4.785E-31 1.140E+01.06980.059 6177.36120.750.000000              1              0                    R 87      532210 1 1 1 1 1 0   177.0  175.0
461 1366.320884 2.447E-31 1.140E+01.06980.059 6317.53210.750.000000              1              0                    R 88      532210 1 1 1 1 1 0   179.0  177.0
461 1366.756608 1.242E-31 1.140E+01.06980.059 6459.21190.750.000000              1              0                    R 89      532210 1 1 1 1 1 0   181.0  179.0
461 1367.177448 6.256E-32 1.140E+01.06980.059 6602.39790.750.000000              1              0                    R 90      532210 1 1 1 1 1 0   183.0  181.0
461 1367.583366 3.156E-32 1.150E+01.06980.059 6747.08710.750.000000              1              0                    R 91      532210 1 1 1 1 1 0   185.0  183.0
461 1367.974327 1.567E-32 1.150E+01.06980.059 6893.27670.750.000000              1              0                    R 92      532210 1 1 1 1 1 0   187.0  185.0
461 1368.350294 7.786E-33 1.160E+01.06980.059 7040.96370.750.000000              1              0                    R 93      532210 1 1 1 1 1 0   189.0  187.0
461 1368.711231 3.809E-33 1.160E+01.06980.059 7190.14520.750.000000              1              0                    R 94      532210 1 1 1 1 1 0   191.0  189.0
461 1369.057101 1.849E-33 1.160E+01.06980.059 7340.81810.750.000000              1              0                    R 95      532210 1 1 1 1 1 0   193.0  191.0
461 1369.387867 8.914E-34 1.160E+01.06980.059 7492.97960.750.000000              1              0                    R 96      532210 1 1 1 1 1 0   195.0  193.0
461 1369.703492 4.302E-34 1.170E+01.06980.059 7646.62640.750.000000              1              0                    R 97      432210 1 1 1 1 1 0   197.0  195.0
461 1370.003940 2.044E-34 1.170E+01.06980.059 7801.75550.750.000000              1              0                    R 98      432210 1 1 1 1 1 0   199.0  197.0
461 2259.541618 4.073E-37 1.370E-01.06980.059 7958.36380.750.000000              2              0                    P 99      432210 1 1 1 1 1 0   197.0  199.0
461 2263.354919 8.539E-37 1.360E-01.06980.059 7801.75550.750.000000              2              0                    P 98      432210 1 1 1 1 1 0   195.0  197.0
461 2267.147217 1.777E-36 1.350E-01.06980.059 7646.62640.750.000000              2              0                    P 97      432210 1 1 1 1 1 0   193.0  195.0
461 2270.918492 3.699E-36 1.350E-01.06980.059 7492.97960.750.000000              2              0                    P 96      432210 1 1 1 1 1 0   191.0  193.0
461 2274.668725 7.588E-36 1.340E-01.06980.059 7340.81810.750.000000              2              0                    P 95      432210 1 1 1 1 1 0   189.0  191.0
