241  652.889090 1.579E-25 9.320E-01.09010.088 2537.85640.820.000000            2V3             V3 62  3 0A2      63  3 0A1     334340 5 6 4 3 2 0  2000.0 2032.0
241  652.895640 4.650E-26 2.775E-03.08810.239 1493.00910.850.000000             V5             V3 38  3-1E       39  4 0E      334440 5 6 4 3 2 0  1232.0 1264.0
241  652.904220 8.247E-26 1.167E+00.09000.085 2721.08080.810.000000            2V3             V3 63  6 0A1      64  6 0A2     334340 5 6 4 3 2 0  2032.0 2064.0
241  652.904230 8.247E-26 1.167E+00.09000.085 2721.08080.810.000000            2V3             V3 63  6 0A2      64  6 0A1     334340 5 6 4 3 2 0  2032.0 2064.0
241  652.905700 6.259E-25 1.081E+00.08970.076 2306.94050.790.000000             V3         GROUND 69  5 0E       70  5 0E      334340 5 6 4 3 2 0  2224.0 2256.0
241  652.940300 7.705E-25 1.083E+00.08970.076 2264.40740.790.000000             V3         GROUND 69  4 0E       70  4 0E      334340 5 6 4 3 2 0  2224.0 2256.0
241  652.967270 9.064E-25 1.085E+00.08970.077 2231.31700.790.000000             V3         GROUND 69  3 0A1      70  3 0A2     334340 5 6 4 3 2 0  2224.0 2256.0
241  652.967270 9.064E-25 1.085E+00.08970.077 2231.31700.790.000000             V3         GROUND 69  3 0A2      70  3 0A1     334340 5 6 4 3 2 0  2224.0 2256.0
241  652.986580 1.017E-24 1.085E+00.08970.077 2207.67610.790.000000             V3         GROUND 69  2 0E       70  2 0E      334340 5 6 4 3 2 0  2224.0 2256.0
241  652.998180 1.092E-24 1.087E+00.08970.077 2193.48960.790.000000             V3         GROUND 69  1 0E       70  1 0E      334340 5 6 4 3 2 0  2224.0 2256.0
241  653.002050 1.120E-24 1.090E+00.08970.078 2188.76040.790.000000             V3         GROUND 69  0 0A2      70  0 0A1     334340 5 6 4 3 2 0  2224.0 2256.0
241  653.052580 1.054E-25 1.159E+00.09000.085 2669.10790.810.000000            2V3             V3 63  5 0E       64  5 0E      334340 5 6 4 3 2 0  2032.0 2064.0
241  653.312870 4.875E-26 2.533E-03.08810.252 1458.87540.840.000000             V5             V3 37  3-1E       38  4 0E      334440 5 6 4 3 2 0  1200.0 1232.0
241  653.508840 1.202E-25 1.077E+00.09000.086 2626.57000.810.000000            2V3             V3 63  4 0E       64  4 0E      334340 5 6 4 3 2 0  2032.0 2064.0
241  653.740470 5.079E-26 2.310E-03.08810.267 1425.60990.820.000000             V5             V3 36  3-1E       37  4 0E      334440 5 6 4 3 2 0  1168.0 1200.0
241  653.744860 2.204E-25 1.162E+00.09010.088 2514.20880.820.000000            2V3             V3 62  2 0E       63  2 0E      334340 5 6 4 3 2 0  2000.0 2032.0
241  653.864020 1.667E-25 7.684E-01.09020.090 2483.08640.830.000000            2V3             V3 61  3 0A2      62  3 0A1     334340 5 6 4 3 2 0  1968.0 2000.0
241  653.896700 2.404E-25 1.184E+00.09010.088 2500.01820.820.000000            2V3             V3 62  1 0E       63  1 0E      334340 5 6 4 3 2 0  2000.0 2032.0
241  653.925110 9.020E-26 1.065E+00.08970.071 2698.67420.790.000000             V3         GROUND 68 11 0E       69 11 0E      334340 5 6 4 3 2 0  2192.0 2224.0
241  653.929780 2.471E-25 1.189E+00.09010.089 2495.28770.820.000000            2V3             V3 62  0 0A1      63  0 0A2     334340 5 6 4 3 2 0  2000.0 2032.0
241  653.966130 1.836E-25 8.465E-01.09020.090 2483.08640.830.000000            2V3             V3 61  3 0A1      62  3 0A2     334340 5 6 4 3 2 0  1968.0 2000.0
241  654.003760 1.466E-25 1.070E+00.08970.071 2599.71790.790.000000             V3         GROUND 68 10 0E       69 10 0E      334340 5 6 4 3 2 0  2192.0 2224.0
241  654.056590 5.595E-26 1.172E+00.09000.086 2797.71350.820.000000            2V3             V3 62  8 0E       63  8 0E      334340 5 6 4 3 2 0  2000.0 2032.0
241  654.075400 2.278E-25 1.076E+00.08980.072 2510.12430.790.000000             V3         GROUND 68  9 0A2      69  9 0A1     334340 5 6 4 3 2 0  2192.0 2224.0
241  654.075400 2.278E-25 1.076E+00.08980.072 2510.12430.790.000000             V3         GROUND 68  9 0A1      69  9 0A2     334340 5 6 4 3 2 0  2192.0 2224.0
