 22  588.775053 1.180E-27 2.597E-01.07090.095 2916.15710.72-.000602       2 1 1 02       1 2 2 01                    Q 23f     366663243110 9 711    94.0   94.0
 22  588.791316 4.550E-30 2.902E-01.06690.080 4194.40450.75-.000706       1 1 1 12       0 2 2 11                    Q 40f     366663243110 9 711   162.0  162.0
 22  588.793629 8.290E-26 7.380E-01.06470.071 2425.45830.73-.000655       1 1 1 02       1 0 0 02                    P 54e     375553243110 9 711   214.0  218.0
 22  588.837985 1.060E-23 3.536E-01.06730.083 1197.40950.74-.000685       1 0 0 02       0 1 1 01                    P 37e     476663243110 9 711   146.0  150.0
 22  588.860934 2.850E-30 5.313E-01.06810.086 4376.01350.74-.000666       3 1 1 03       2 2 2 02                    Q 33f     366663243110 9 711   134.0  134.0
 22  588.869462 2.270E-29 9.810E-02.07420.100 3467.97660.70-.000154       2 2 2 02       1 3 3 01                    R 16f     366663243110 9 711    70.0   66.0
 22  588.878168 1.100E-25 7.341E-01.06900.089 2236.56290.73-.000764       2 0 0 03       1 1 1 02                    P 29e     376663243110 9 711   114.0  118.0
 22  588.879208 5.770E-30 2.873E-01.06720.082 4133.05840.75-.000695       1 1 1 12       0 2 2 11                    Q 38f     366663243110 9 711   154.0  154.0
 22  588.880740 1.140E-30 1.365E-02.07550.103 3638.93430.680.000295       3 0 0 01       0 2 2 11                    Q 14f     336663223110 9 711    58.0   58.0
 22  588.883299 1.280E-27 2.596E-01.07170.096 2880.96260.71-.000588       2 1 1 02       1 2 2 01                    Q 21f     366663243110 9 711    86.0   86.0
 22  588.939213 1.100E-29 4.858E-01.06560.073 4164.11690.74-.000662       2 2 2 03       2 1 1 03                    P 51e     365553243110 9 711   202.0  206.0
 22  588.942988 1.810E-30 2.142E-02.07420.101 3663.02930.690.000305       3 0 0 01       0 2 2 11                    Q 16f     336663223110 9 711    66.0   66.0
 22  588.959231 7.140E-30 2.826E-01.06750.084 4074.81210.74-.000683       1 1 1 12       0 2 2 11                    Q 36f     366663243110 9 711   146.0  146.0
 22  588.969276 4.180E-29 5.633E-01.05710.064 4020.87510.64-.000659       0 3 3 01       0 2 2 01                    P 83f     475553243110 9 711   330.0  334.0
 22  588.981716 1.360E-27 2.603E-01.07260.098 2848.89460.70-.000573       2 1 1 02       1 2 2 01                    Q 19f     366663243110 9 711    78.0   78.0
 22  589.007930 2.800E-30 3.373E-02.07310.099 3690.23190.700.000314       3 0 0 01       0 2 2 11                    Q 18f     336663223110 9 711    74.0   74.0
 22  589.013275 2.260E-30 7.308E-01.05710.064 4674.62830.64-.000659       0 4 4 01       0 3 3 01                    P 83e     375553243110 9 711   330.0  334.0
 22  589.014977 3.460E-30 5.360E-01.06850.088 4325.17880.74-.000653       3 1 1 03       2 2 2 02                    Q 31f     366663243110 9 711   126.0  126.0
 22  589.030385 8.590E-30 2.752E-01.06790.085 4019.66660.74-.000672       1 1 1 12       0 2 2 11                    Q 34f     366663243110 9 711   138.0  138.0
 22  589.043039 1.390E-29 1.107E-02.05840.065 3415.12900.68-.001190       1 1 1 02       1 0 0 01                    R 72e     335553243010 9 711   294.0  290.0
 22  589.070362 1.410E-27 2.613E-01.07370.100 2819.95380.70-.000558       2 1 1 02       1 2 2 01                    Q 17f     366663243110 9 711    70.0   70.0
 22  589.071194 4.240E-30 5.342E-02.07220.097 3720.54200.710.000322       3 0 0 01       0 2 2 11                    Q 20f     336663223110 9 711    82.0   82.0
 22  589.089012 5.450E-28 3.793E-01.07060.094 3152.79750.72-.000833       1 0 0 12       0 1 1 11                    P 24e     366663243110 9 711    94.0   98.0
 22  589.091071 9.930E-30 2.623E-01.06830.087 3967.62280.74-.000660       1 1 1 12       0 2 2 11                    Q 32f     366663243110 9 711   130.0  130.0
 22  589.126112 6.180E-30 8.347E-02.07130.095 3753.95870.710.000330       3 0 0 01       0 2 2 11                    Q 22f     336663223110 9 711    90.0   90.0
 22  589.138771 1.090E-29 2.419E-01.06880.088 3918.68170.74-.000647       1 1 1 12       0 2 2 11                    Q 30f     366663243110 9 711   122.0  122.0
 22  589.149289 1.420E-27 2.622E-01.07480.102 2794.14050.69-.000541       2 1 1 02       1 2 2 01                    Q 15f     366663243110 9 711    62.0   62.0
 22  589.155963 9.240E-25 2.070E-01.07620.104 1368.53320.68-.001052       1 1 1 02       0 2 2 01                    P 13f     376663243110 9 711    50.0   54.0
 22  589.159076 4.120E-30 5.407E-01.06900.089 4277.46780.73-.000641       3 1 1 03       2 2 2 02                    Q 29f     366663243110 9 711   118.0  118.0
 22  589.164390 8.410E-30 1.246E-01.07060.094 3790.48170.720.000337       3 0 0 01       0 2 2 11                    Q 24f     336663223110 9 711    98.0   98.0
 22  589.169760 1.110E-29 2.110E-01.06930.090 3872.84390.73-.000635       1 1 1 12       0 2 2 11                    Q 28f     366663243110 9 711   114.0  114.0
 22  589.179445 1.030E-29 1.711E-01.06990.092 3830.11040.73-.000622       1 1 1 12       0 2 2 11                    Q 26f     366663243110 9 711   106.0  106.0
 22  589.201104 1.190E-30 2.326E-01.05910.066 4532.71620.69-.000841       2 1 1 02       1 2 2 01                    Q 68e     365553243110 9 711   274.0  274.0
 22  589.218542 1.380E-27 2.620E-01.07620.104 2771.45510.68-.000523       2 1 1 02       1 2 2 01                    Q 13f     366663243110 9 711    54.0   54.0
 22  589.222952 1.950E-30 2.354E-01.05950.067 4427.43280.70-.000833       2 1 1 02       1 2 2 01                    Q 66e     365553243110 9 711   266.0  266.0
 22  589.228920 6.100E-29 1.417E-01.08200.111 3191.39060.680.000246       2 2 2 03       1 3 3 02                    R  7e     366663243110 9 711    34.0   30.0
 22  589.242051 3.940E-27 3.457E-02.08660.116 1954.19710.690.000417       1 2 2 02       0 3 3 01                    R  4f     366663243110 9 711    22.0   18.0
