531  518.357260 2.588E-27 3.420E-04.10740.129 2032.18240.650.000000       2 3 1 0        3 0 0 0                     Q 24e     455550 5 3 1 1 1 0    49.0   49.0
531  518.398640 4.999E-28 5.902E-05.07540.095 2284.52030.760.000000       1 3 1 0        2 0 0 0                     P 94e     454440 5 3 1 1 1 0   187.0  189.0
531  518.444230 2.643E-27 3.409E-04.10550.126 2043.26750.630.000000       2 3 1 0        3 0 0 0                     Q 26e     455550 5 3 1 1 1 0    53.0   53.0
531  518.506300 2.949E-28 1.994E-04.11630.162 1967.62250.760.000000       2 3 1 0        3 0 0 0                     R  2e     455550 5 3 1 1 1 0     7.0    5.0
531  518.538040 2.671E-27 3.396E-04.10370.123 2055.22180.620.000000       2 3 1 0        3 0 0 0                     Q 28e     455550 5 3 1 1 1 0    57.0   57.0
531  518.585350 6.028E-28 5.973E-05.07590.096 2243.90050.760.000000       1 3 1 0        2 0 0 0                     P 92e     454440 5 3 1 1 1 0   183.0  185.0
531  518.638680 2.675E-27 3.383E-04.10190.121 2068.04510.610.000000       2 3 1 0        3 0 0 0                     Q 30e     455550 5 3 1 1 1 0    61.0   61.0
531  518.746160 2.655E-27 3.369E-04.10020.119 2081.73730.590.000000       2 3 1 0        3 0 0 0                     Q 32e     455550 5 3 1 1 1 0    65.0   65.0
531  518.777580 7.234E-28 6.045E-05.07640.097 2204.14620.760.000000       1 3 1 0        2 0 0 0                     P 90e     454440 5 3 1 1 1 0   179.0  181.0
531  518.860490 2.614E-27 3.356E-04.09870.118 2096.29850.590.000000       2 3 1 0        3 0 0 0                     Q 34e     455550 5 3 1 1 1 0    69.0   69.0
531  518.953370 4.386E-28 1.904E-04.11570.161 1969.14420.760.000000       2 3 1 0        3 0 0 0                     R  4e     455550 5 3 1 1 1 0    11.0    9.0
531  518.975350 8.638E-28 6.116E-05.07690.097 2165.25760.760.000000       1 3 1 0        2 0 0 0                     P 88e     454440 5 3 1 1 1 0   175.0  177.0
